src,dst
656,1038
656,1039
657,752
657,753
660,953
660,954
667,684
667,685
671,846
671,847
675,866
675,867
679,1028
679,1029
681,1168
681,1169
683,1166
683,1167
686,848
686,849
687,920
687,921
689,935
689,936
690,870
690,964
692,769
692,770
694,1174
694,1175
695,1116
695,1117
698,888
698,889
704,1024
704,1025
706,916
706,917
713,967
713,968
714,748
714,749
715,1036
715,1037
716,933
716,934
718,750
718,751
725,1070
725,1071
728,856
728,857
730,765
730,766
733,943
733,944
738,871
738,872
742,782
742,783
745,818
745,819
747,758
747,759
752,806
752,807
753,776
753,777
755,983
755,984
756,844
756,845
757,1118
757,1119
763,812
763,813
764,1020
764,1021
769,830
769,831
771,786
771,787
777,820
777,821
783,814
783,815
785,824
785,825
786,1032
786,1033
787,922
787,923
791,834
791,835
797,1080
797,1081
800,862
800,863
801,882
801,883
804,1114
804,1115
806,842
806,843
810,1144
810,1145
816,1062
816,1063
817,1064
817,1065
819,973
819,974
820,873
820,874
821,868
821,869
824,832
824,833
829,979
829,980
831,854
831,855
832,1164
832,1165
833,1176
833,1177
834,1026
834,1027
841,912
841,913
843,1082
843,1083
850,900
850,901
851,1066
851,1067
862,1120
862,1121
863,991
863,992
864,1022
864,1023
873,1132
873,1133
874,906
874,907
876,1040
876,1041
880,896
880,897
883,918
883,919
886,993
886,994
888,937
888,938
889,1096
889,1097
894,924
894,925
902,962
902,963
906,947
906,948
907,1006
907,1007
908,1188
908,1189
909,1112
909,1113
911,1090
911,1091
920,1005
920,1061
922,1049
922,1050
927,1057
927,1058
932,941
932,942
936,1008
936,1009
938,1001
938,1002
939,1134
939,1135
943,995
943,996
948,1094
948,1095
949,1074
949,1075
959,1146
959,1147
961,1184
961,1185
962,977
962,978
978,1078
978,1079
996,1088
996,1089
999,1055
999,1056
1001,1108
1001,1109
1006,1130
1006,1131
1007,1162
1007,1163
1009,1068
1009,1069
1013,1034
1013,1035
1015,1148
1015,1149
1018,1192
1018,1193
1020,1030
1020,1031
1033,1126
1033,1127
1037,1178
1037,1179
1050,1072
1050,1073
1062,1106
1062,1107
1063,1138
1063,1139
1066,1170
1066,1171
1069,1136
1069,1137
1072,1092
1072,1093
1073,1196
1073,1197
1076,1194
1076,1195
1088,1186
1088,1187
1097,1182
1097,1183
1104,1198
1104,1199
1107,1154
1107,1155
1108,1160
1108,1161
1131,1172
1131,1173
