src,dst
632,640
632,641
634,905
634,906
636,864
636,865
639,1174
639,1175
641,783
641,784
644,812
644,813
645,988
645,989
648,875
648,876
649,698
649,699
650,1019
650,1020
651,706
651,707
653,970
653,971
654,968
654,969
657,1041
657,1042
659,816
659,817
663,921
663,922
664,690
664,691
667,1088
667,1089
670,980
670,981
674,820
674,821
675,1012
675,1013
676,966
676,967
678,824
678,825
679,692
679,693
682,866
682,867
685,947
685,948
686,804
686,805
687,702
687,834
688,986
688,987
699,917
699,918
700,911
700,912
701,897
701,898
706,822
706,823
710,929
710,930
712,1039
712,1040
714,850
714,851
717,1049
717,1050
718,877
718,878
721,793
721,794
722,791
722,792
725,923
725,924
727,1084
727,1085
728,835
728,836
732,1033
732,1034
734,736
734,737
735,765
735,766
748,826
748,827
749,797
749,798
750,993
750,994
752,1086
752,1087
754,862
754,863
755,840
755,1063
756,899
756,900
757,1114
757,1115
762,845
762,846
764,881
764,882
765,1158
765,1159
766,1090
766,1091
768,1002
768,1003
773,1021
773,1022
774,933
774,934
775,943
775,944
778,818
778,819
790,1124
790,1125
797,1120
797,1121
798,828
798,992
810,925
810,926
814,856
814,857
828,960
828,961
829,1104
829,1105
831,927
831,928
832,1176
832,1177
836,873
836,874
842,1094
842,1095
844,883
844,884
846,909
846,910
847,990
847,991
851,915
851,916
854,964
854,965
861,1051
861,1052
862,887
862,888
869,1140
869,1141
876,951
876,952
890,907
890,908
892,1068
892,1069
910,1142
910,1143
912,1182
912,1183
914,972
914,973
918,958
918,959
920,1027
920,1028
925,1053
925,1054
929,1096
929,1097
930,1100
930,1101
932,1146
932,1147
934,1066
934,1067
940,999
940,1011
941,1082
941,1083
944,1148
944,1149
947,1008
947,1009
955,1130
955,1131
957,1160
957,1161
958,962
958,963
959,1074
959,1075
961,1122
961,1123
972,1029
972,1030
976,1178
976,1179
979,1072
979,1073
989,1064
989,1065
996,1102
996,1103
1009,1164
1009,1165
1013,1043
1013,1044
1016,1162
1016,1163
1024,1184
1024,1185
1028,1035
1028,1036
1036,1166
1036,1167
1050,1152
1050,1153
1065,1194
1065,1195
1066,1192
1066,1193
1072,1078
1072,1079
1075,1154
1075,1155
1076,1170
1076,1171
1079,1196
1079,1197
1090,1112
1090,1113
1106,1110
1106,1111
1140,1172
1140,1173
1152,1180
1152,1181
1176,1190
1176,1191
